area,aspect_ratio,solidity,compactness,split,image,defect_idx,class,bbox_x1,bbox_y1,bbox_x2,bbox_y2
1401.5,2.566666666666667,0.7299479166666667,8.148891307291626,train,280490384_341760774761935_1655426378473161441_n-Copy_png_jpg.rf.5ea18782bb893257534cf1433b9265ab.jpg,0,0,101,285,315,871
17664.5,0.5829383886255924,0.8383521985714625,5.223143138919315,train,280490384_341760774761935_1655426378473161441_n-Copy_png_jpg.rf.68e8718d9520dd6bcb68db48de3a6c32.jpg,0,0,155,238,449,669
62190.0,2.7532467532467533,0.9687896749670917,1.771776624102245,train,280490384_341760774761935_1655426378473161441_n-Copy_png_jpg.rf.6a624756ebd9ed428d58fd8d352a90cb.jpg,0,0,211,181,635,517
21274.5,1.4954954954954955,0.5179743137135553,16.45626268019375,train,280490384_341760774761935_1655426378473161441_n-Copy_png_jpg.rf.7440022f340c3a6fe2f366570defa5c2.jpg,0,0,173,45,505,125
4449.0,5.714285714285714,0.6573581560283688,11.167731902316474,train,280490384_341760774761935_1655426378473161441_n-Copy_png_jpg.rf.807cf2aa361c12bd52abbe317b8fdb5b.jpg,0,0,119,132,359,422
15758.0,2.5161290322580645,0.9023650002863196,6.136414536047516,train,280490384_341760774761935_1655426378473161441_n-Copy_png_jpg.rf.8a1c24b5af416539b7f4f8aeaff534b4.jpg,0,0,131,104,365,314
44008.0,3.2,0.9229768983127274,2.052491736681109,train,280490384_341760774761935_1655426378473161441_n-Copy_png_jpg.rf.8b15169877ae94cb0c8b2e3c8c692110.jpg,0,0,200,187,600,537
24076.0,0.5976331360946746,0.5856268927185824,15.818228246717858,train,280490384_341760774761935_1655426378473161441_n-Copy_png_jpg.rf.982872e7b569d3bfc2a29b0cca26dd76.jpg,0,0,204,136,606,369
37901.0,1.6512605042016806,0.5255815565955971,9.33704550105553,train,280490384_341760774761935_1655426378473161441_n-Copy_png_jpg.rf.9e95cae51e1e2a0c68689dfc9b86b8e1.jpg,0,0,196,128,589,351
27636.0,0.9656357388316151,0.6114091658278117,8.744566246804242,train,280490384_341760774761935_1655426378473161441_n-Copy_png_jpg.rf.a12f2388247ffc8a4ec4fe90c39f9ec9.jpg,0,0,126,175,466,582
22479.5,4.716049382716049,0.9388168472926977,2.919407015105822,train,280490384_341760774761935_1655426378473161441_n-Copy_png_jpg.rf.a201ec5f49d32c9e3af4a0eac3120ca4.jpg,0,0,189,39,571,158
18582.0,0.5953488372093023,0.8358786352083849,5.133029695220953,train,280490384_341760774761935_1655426378473161441_n-Copy_png_jpg.rf.a87bd4ef70f0083f1005a4334e9803a3.jpg,0,0,156,238,453,670
11801.0,0.53125,0.8005019671686339,6.951115986714329,train,280490384_341760774761935_1655426378473161441_n-Copy_png_jpg.rf.ab7b7943871332566c4f3414af74da58.jpg,0,0,120,154,346,501
17222.0,2.39,0.9137308998302207,5.162646780048678,train,280490384_341760774761935_1655426378473161441_n-Copy_png_jpg.rf.ac21a3bd2d9abd6756c04ed83f8cefcf.jpg,0,0,111,104,350,343
1028.0,0.23943661971830985,0.9666196520921486,2.24993930164301,train,280490384_341760774761935_1655426378473161441_n-Copy_png_jpg.rf.b439f4421d1a119bcf475f9b50c27dc5.jpg,0,0,35,155,226,427
28230.0,2.005128205128205,0.503468816322163,4.800361702953122,train,280490384_341760774761935_1655426378473161441_n-Copy_png_jpg.rf.be14edc93c316e4219bcc07b57c1f6df.jpg,0,0,201,57,592,157
1586.0,1.0634920634920635,0.49026275115919626,21.86266911226063,train,280490384_341760774761935_1655426378473161441_n-Copy_png_jpg.rf.c9a448e1b98a6ba0e0c3218f123687ad.jpg,0,0,96,224,287,703
4582.5,1.0864197530864197,0.7842717781961321,6.819462474631889,train,280490384_341760774761935_1655426378473161441_n-Copy_png_jpg.rf.ccdced17a14588ccfb7c8a59c4fe888c.jpg,0,0,96,203,284,646
3840.5,1.2,0.69763851044505,7.940005631149089,train,280490384_341760774761935_1655426378473161441_n-Copy_png_jpg.rf.d92c64d88c98ce7cbf44ec50722819c7.jpg,0,0,119,197,309,596
115718.5,0.8611670020120724,0.7523739552483835,10.89306886237503,train,280490384_341760774761935_1655426378473161441_n-Copy_png_jpg.rf.ea256a2d77134bd1aeb546a5b4600e47.jpg,0,0,212,143,683,446
56517.5,2.09375,0.8739909689790616,1.9646342437634554,train,280490384_341760774761935_1655426378473161441_n-Copy_png_jpg.rf.f52018bffd397c0569532a88baaaea5a.jpg,0,0,201,104,603,279
15874.5,4.465909090909091,0.5472455874241589,4.912399544929374,train,280490384_341760774761935_1655426378473161441_n-Copy_png_jpg.rf.fa85a656ebbfec9de38471a6a8353a24.jpg,0,0,191,132,584,356
34358.0,1.1744186046511629,0.5669262754933668,16.178204006270143,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.0318ac29fc20a8e0d21784057cae0423.jpg,0,0,171,232,490,676
106844.0,0.982367758186398,0.9066601042908603,1.6763368447199296,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.06faf7bdea4206931e16872aa75227c7.jpg,0,0,183,176,573,497
76996.5,1.1237458193979932,0.953682372175981,1.7261274005798917,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.0f6a91386d3389952b79dec57d0c623a.jpg,0,0,158,195,494,608
126175.0,0.7226720647773279,0.8628677916260621,3.799322187993252,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.105695546144ec38d5abcfcde5016967.jpg,0,0,189,52,546,186
40645.0,1.196078431372549,0.9564654665254736,1.4966235134476422,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.1540ed4b5e4295c90059d2f74e9cc1f6.jpg,0,0,117,169,373,499
96613.0,0.8740740740740741,0.908033985601233,2.9992399412900443,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.16081978b3809b0924e27f1103373c2e.jpg,0,0,171,120,525,377
11531.0,1.2203389830508475,0.7113290768329169,13.807739746656178,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.1a455e451672acce1fb96493012d2310.jpg,0,0,113,246,364,711
57037.0,1.4080717488789238,0.950212826215525,3.060680845717788,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.1b3c251aa172f900d9287dd61fd1b9d7.jpg,0,0,145,236,459,673
5451.5,3.6222222222222222,0.9106322559091289,2.566353739176948,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.2484a4391e60d3064d69bc61edc350d9.jpg,0,0,47,216,261,567
57377.5,0.8360128617363344,0.8668998443803164,2.733889112245909,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.2adae4b5bcaf6a120357430255c1ecfb.jpg,0,0,150,108,419,341
128119.5,0.8219461697722568,0.7931352550987244,6.033256751982804,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.2cf9c56584dda68fda8ff84810668226.jpg,0,0,243,157,691,456
106401.5,0.9227053140096618,0.754617891425917,7.428392450559073,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.2dfe85f65959f70370e54ff9afc48ac1.jpg,0,0,180,148,562,454
92510.0,0.9804469273743017,0.8871775937549449,2.1306951558103955,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.2f088d8ca8855b999e61dec0dc2982ed.jpg,0,0,183,152,534,422
46330.5,0.9064748201438849,0.8351825646479851,3.124230915735298,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.34a7476d2e131932a319e563cc926131.jpg,0,0,112,86,364,272
102491.0,0.9379652605459057,0.7594766931333573,8.343467491046335,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.361524585b0261cd8b7c35e0ecd52181.jpg,0,0,178,153,556,469
101694.0,0.8899297423887588,0.7089431801149574,9.798409480241837,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.36dbbe6710f1789d422cec061dcd4e4d.jpg,0,0,205,158,585,455
81789.5,1.09717868338558,0.9295687406590784,1.8432375738952964,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.3d5bc7549493e3471e69e4cef7b0c354.jpg,0,0,182,213,532,629
81506.0,0.8767908309455588,0.935554777578182,1.9460548418540704,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.3e63f54fdd4274704dbbb2ef72f848ec.jpg,0,0,161,118,467,381
52690.0,1.0327868852459017,0.9825182975152673,1.3017411606730347,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.4019f560818c7aadf116b7c35c4c74db.jpg,0,0,135,143,387,460
82697.0,1.0895061728395061,0.9037824723227068,2.102594358713412,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.407bcd4ec318359bf1edc5d44df2b67d.jpg,0,0,184,213,537,627
42594.5,0.6341463414634146,0.9518430373523726,2.825166012425439,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.4f4d074fb605f79c185db049ff460010.jpg,0,0,95,0,287,0
107263.0,1.4793103448275862,0.9686983536381616,4.991908367157307,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.4f4d074fb605f79c185db049ff460010.jpg,1,0,206,57,636,205
32877.0,0.8888888888888888,0.9506419153365718,1.7634762468974379,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.5512834f2a4f8ee75227264bdf98f1f6.jpg,0,0,132,160,376,462
119920.0,0.9840182648401826,0.9124456922854512,1.647545985778178,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.56a83a72492ff37c5bbca4fa57d2349b.jpg,0,0,209,187,643,527
61411.0,1.3157894736842106,0.9616806038397695,1.5272883479718855,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.5be382ce8d6880cd75a8ebc9954785f9.jpg,0,0,153,231,478,662
66096.5,1.3699186991869918,0.9581702473108927,2.5477018056650738,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.5dd24bfa8f4f4cb2f00547e01e1802c4.jpg,0,0,158,249,495,712
86421.0,0.9195402298850575,0.9336704101641629,2.253663405913735,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.61f9295cc0489a405d942d7b03b9666f.jpg,0,0,149,121,469,385
13895.0,0.7936507936507936,0.46604058359885964,11.571634479991548,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.6b2298beef3f8f68719f229b7115602f.jpg,0,0,156,201,453,585
17095.5,0.708994708994709,0.9383336077721061,2.1704040819173422,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.6ed9228480e7884c312e390fd39eb70c.jpg,0,0,101,141,330,447
48311.0,0.9700374531835206,0.8298150088459094,5.3942829858159005,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.70826d5db1332efe386949fdf455e96b.jpg,0,0,201,325,592,954
278.5,4.583333333333333,0.9071661237785016,4.36209449511417,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.70826d5db1332efe386949fdf455e96b.jpg,1,0,99,270,285,772
111943.5,0.8589420654911839,0.9533394366497051,2.2440019464053096,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.79b51c0b308083de684ebe9e2730b01d.jpg,0,0,160,104,501,325
43925.5,1.2758620689655173,0.975179548658519,1.3987760332400003,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.79bf88d9447ad2d84cdc2144d19b362a.jpg,0,0,119,175,378,516
112534.5,0.9022727272727272,0.7331190024820685,8.138899340798096,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.7a770324bfbbcf7937ea9f66306a0f20.jpg,0,0,216,173,613,499
101779.0,0.9379652605459057,0.7544354465096454,9.039292982063495,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.7e19e4e759d8f5ad34fdc5ebfbbf00b2.jpg,0,0,178,153,556,469
25721.5,1.1488095238095237,0.9549825499368827,1.5171244155545442,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.814ed69cb8ba694da96da35f8aa1b783.jpg,0,0,135,132,328,517
35801.5,0.7873134328358209,0.8667175055075411,2.8221716186495813,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.81811a0afae1f489020a0cebe1c179ce.jpg,0,0,109,89,357,279
2995.0,1.380281690140845,0.5221408647140865,8.954651859026068,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.82944497f88e31c701d82d0ee41d04c9.jpg,0,0,73,226,297,588
117077.5,0.8984198645598194,0.7589277032677112,5.61030905357671,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.82bef2e6e24a80e266a04a84f4590a60.jpg,0,0,215,170,613,492
118613.0,0.7829787234042553,0.7480826963344182,6.923363776762416,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.83e63943f3ca5a56148b24780d2e3bf7.jpg,0,0,224,170,644,489
68983.0,1.125,0.9743430391457567,1.6455040391780325,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.8472da513a107edf30fb076305887364.jpg,0,0,137,170,434,544
103583.0,0.9478672985781991,0.8556052996762044,1.9715859583328312,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.880512a62a23396ad2ddb66aced56886.jpg,0,0,192,170,592,492
96828.5,0.9030612244897959,0.8207613541966874,2.5279544712175785,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.88de351b204f633ea45dd9722646dc85.jpg,0,0,206,208,600,617
78074.5,1.1313131313131313,0.9415982247307548,1.5768970419740622,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.8c6f4216a0d4954fdb445740bbbcd60b.jpg,0,0,155,194,491,599
79750.5,0.7983193277310925,0.9399718304878983,2.653054976817805,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.8d5051f34c5b21550086a700ee8dd472.jpg,0,0,136,64,421,217
120593.0,0.9349775784753364,0.8326377021732001,2.3502204708435706,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.8f13cd9fbf3583ee9c5d37f4f6ba6d82.jpg,0,0,223,194,655,559
70497.0,1.098901098901099,0.9619633073842354,1.7772169557001058,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.900cc8affdc28ebb570a7e740e700b5e.jpg,0,0,156,183,456,533
14008.5,1.4074074074074074,0.4099228934700865,20.21902059142246,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.908cad1b324533e9066b17c46cdf488c.jpg,0,0,142,200,408,625
69655.0,0.8770226537216829,0.951363090034965,1.81734159579637,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.9190f22e1f6d35005b333bca586452fb.jpg,0,0,125,87,396,270
64339.0,0.8552631578947368,0.9558254410399257,4.49205518957869,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.92feb432680132cc08fdc504bea0a424.jpg,0,0,222,22,657,118
28184.5,1.6013986013986015,0.9931113460183227,1.4318322252352702,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.92feb432680132cc08fdc504bea0a424.jpg,1,0,156,-3,463,3
110150.0,0.8717948717948718,0.7932135771663948,5.826073114363174,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.95b4905442d41783a09a73d24a603f0d.jpg,0,0,204,149,578,435
47036.5,1.0440528634361232,0.9894713591518186,1.2668041358320055,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.96269cb8c09afb19a76a48bc7662a160.jpg,0,0,127,137,364,441
94064.5,0.9,0.9453766099327132,2.0392850329277596,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.96f1a93e11ba56300fd5cefea5114f8d.jpg,0,0,160,123,493,388
73284.5,1.1455223880597014,0.9853709368382131,1.3926712648677255,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.988f0bfb19ef8f2c7e0dbf08795da218.jpg,0,0,162,201,469,588
126768.0,0.75,0.8501415024746167,4.720753110095186,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.98b2e52316141b928aa08e3ce135a527.jpg,0,0,188,70,542,224
8209.0,0.9809523809523809,0.9154678264748523,2.5060961835581943,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.9a537ddc9f2b6fe47a9f7a6cd0d33380.jpg,0,0,38,119,224,455
130409.0,0.8649789029535865,0.8113064928035735,5.051078476383046,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.9ceb9dba96d0327380983b37e63a8174.jpg,0,0,221,157,631,459
116511.5,0.859375,0.8925485299299821,1.7888505719054528,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.9d999b9d3517ce3f07be3918d42e1661.jpg,0,0,202,139,587,429
112864.0,0.8934240362811792,0.7428024232691757,8.959776773593834,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.a04cb12dfbcce311c03f8b90d53c460f.jpg,0,0,213,166,607,479
63783.5,0.9305555555555556,0.9437942055576929,1.5859386161940092,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.a344a216536b1609bc22f45705a30f50.jpg,0,0,146,126,414,368
66582.5,1.2766798418972332,0.9294169377015313,2.8263601813379498,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.a52e5cee8f948b5ac4e610377c40e0e8.jpg,0,0,152,222,475,636
70601.5,0.8825503355704698,0.962647086895461,3.824175347319151,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.a817a6b31354ac25ad7c67c3dec03c43.jpg,0,0,226,-2,664,2
9997.5,5.163265306122449,0.9874561706750951,2.77117550517671,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.a817a6b31354ac25ad7c67c3dec03c43.jpg,1,0,129,-7,382,7
33293.5,0.8357487922705314,0.9550905074729625,2.213972323463435,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.aa73fdd9685a4cc4bb2521503dd60972.jpg,0,0,134,168,375,491
78991.5,0.8978328173374613,0.9296891091089913,1.7081709118986408,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.aafac084773deddefd8601b493df944d.jpg,0,0,158,125,448,364
102545.5,0.9379652605459057,0.759925597388498,7.321494823977417,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.ab9f939ff6e618f9efba2b953e71e568.jpg,0,0,178,153,556,469
59015.5,0.9422382671480144,0.9564445813007472,1.9781444001179518,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.b1a61179ef77bc631349f1d9f61028eb.jpg,0,0,121,105,382,325
58475.5,0.750733137829912,0.8335186373031145,5.418188430752068,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.bc18327a84b515a5c5559b06ed13a21a.jpg,0,0,230,298,672,882
6122.0,0.5585585585585585,0.9868622551785282,1.4832470831630438,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.bc18327a84b515a5c5559b06ed13a21a.jpg,1,0,146,326,437,953
94255.5,0.8746803069053708,0.9037653894833736,3.7984064244850217,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.bcd9c3107e2d3e9c16b44366e4433b40.jpg,0,0,164,115,506,320
54828.0,1.3909090909090909,0.949928964967601,2.807417469580387,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.bd2ed828f6d599b5f5644a925c9bbd20.jpg,0,0,142,228,448,650
73234.5,0.8942307692307693,0.9557645124243057,1.5763044497070005,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.c7c8318db507242d595dc4de71950d12.jpg,0,0,148,115,427,371
107066.5,0.8607888631090487,0.8243779619712724,2.130623646475531,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.c905b4c0f05e1d014f02c7425050e66a.jpg,0,0,189,172,603,507
21985.5,0.6616915422885572,0.9756157088972709,1.5598432538419384,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.cf60e97be8f86074db2484ac16f49725.jpg,0,0,68,-1,201,1
58368.5,2.064327485380117,0.9754094251336899,3.2756135999535663,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.cf60e97be8f86074db2484ac16f49725.jpg,1,0,176,-2,529,2
112693.5,0.7995337995337995,0.8727473378509196,3.2838174103408213,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.d3f29376fa86eb90d178a7c8693e78c5.jpg,0,0,183,97,526,320
90639.0,0.7722342733188721,0.6421421031377744,15.595741870525881,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.d81ed43f3dbc7ff50c8f46ab12bd6925.jpg,0,0,220,171,632,494
30030.0,0.5128205128205128,0.9039190897597977,3.8208894044885278,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.d91b749ab616870b33aa7f176698e3de.jpg,0,0,112,57,330,120
30495.0,1.5202702702702702,0.9931607230092818,1.3725961034618022,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.d91b749ab616870b33aa7f176698e3de.jpg,1,0,159,0,480,0
632.5,0.75,0.5810748736793753,4.58075695732339,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.db39966ec995d657b0a82138b650290d.jpg,0,0,54,227,271,589
119628.5,0.8340336134453782,0.7364405031965354,9.150943608238336,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.dbd308edd2b79ddb4e4616bce23297fa.jpg,0,0,243,164,693,474
126799.5,0.9449152542372882,0.8101686793176155,3.762713396070763,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.dd3480e7a918d9ad578e9d3ab1c0d2e2.jpg,0,0,189,160,635,579
10067.5,1.0812182741116751,0.3821843443929846,23.292111506545137,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.e0a76c473b0fdb2af2ae333b4fe76b30.jpg,0,0,147,202,426,632
7148.5,0.9044585987261147,0.5122353194081186,13.811837788771742,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.e139e71194f242dc60e9d96e443d7d00.jpg,0,0,126,242,399,699
24968.0,0.7081339712918661,0.9717254665395318,1.4969804347952034,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.e1c303dad337401816ae3b1f4d78f02d.jpg,0,0,61,-2,209,2
61267.0,1.9344262295081966,0.9677607885259367,3.27428763296582,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.e1c303dad337401816ae3b1f4d78f02d.jpg,1,0,176,-7,530,7
123425.5,0.7954070981210856,0.6977903160608433,5.450725593246537,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.e70e4b321e5f9f889fc91b252e1107c7.jpg,0,0,224,161,653,490
125305.0,0.9113082039911308,0.7567960959818328,7.326023169913799,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.e7967fef6355e7ad3f395caef3251d1e.jpg,0,0,193,153,604,467
31929.0,0.6810344827586207,0.9822041067445973,1.4995860588650345,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.eedc63b127a54ee4ac928018fe84d59f.jpg,0,0,74,-1,232,1
81611.5,1.6906779661016949,0.8969085194302796,5.604042856557125,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.eedc63b127a54ee4ac928018fe84d59f.jpg,1,0,191,35,590,141
125854.5,0.8340336134453782,0.770442629022335,7.185997972938967,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.ef7b2fcce71f2297f24038f114e2a4a5.jpg,0,0,225,164,644,472
94567.5,0.8827930174563591,0.7344820355095764,6.654339460984236,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.f1d74e1f584e6eb445569178ec7f811f.jpg,0,0,200,169,570,488
103645.5,0.7139784946236559,0.8269741723915073,2.1170883945937606,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.f4da3bb0c17ad38f922572649f0fbc7f.jpg,0,0,213,165,630,487
88880.0,0.8818443804034583,0.9632130220158331,1.5740841715352358,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.f9be6c13000405254776c1ebc5d74c69.jpg,0,0,165,124,471,353
96834.0,0.9379652605459057,0.7208262771005862,8.548864579564222,train,280762807_311425284525653_2090801215891852066_n_png_jpg.rf.ff4d5d63812ea58dfe55b180cedb44aa.jpg,0,0,178,153,556,469
121750.0,0.9143518518518519,0.8436435701194267,2.641486863280126,train,282789443_591851892163130_8357181051227504676_n_jpg.rf.16822459ad2ae0e972e96408bb0c4461.jpg,0,0,245,82,736,263
44566.0,2.429411764705882,0.7324151985274783,5.299086159456585,train,282789443_591851892163130_8357181051227504676_n_jpg.rf.16822459ad2ae0e972e96408bb0c4461.jpg,2,0,205,328,618,951
40668.0,1.174089068825911,0.7152869994987292,2.5846804492129727,train,282789443_591851892163130_8357181051227504676_n_jpg.rf.16822459ad2ae0e972e96408bb0c4461.jpg,3,0,164,188,454,554
86449.0,1.2299651567944252,0.8921787680669581,3.1101317921027865,train,282789443_591851892163130_8357181051227504676_n_jpg.rf.28009bee692eb55f578a6078a048aaba.jpg,0,0,168,107,521,351
8680.5,0.9105691056910569,0.8027094507120399,5.5317816918619505,train,282789443_591851892163130_8357181051227504676_n_jpg.rf.4d25a2d678d124a5707b88070012a963.jpg,0,0,115,176,350,548
1893.5,1.1333333333333333,0.958248987854251,1.4160012843048224,train,282789443_591851892163130_8357181051227504676_n_jpg.rf.59533ad481bf33dfb0eb4cab98fadc59.jpg,0,0,85,205,250,632
49987.5,0.9649122807017544,0.5208251934047042,9.527628218316101,train,282789443_591851892163130_8357181051227504676_n_jpg.rf.59533ad481bf33dfb0eb4cab98fadc59.jpg,1,0,310,181,933,529
46548.5,0.9416058394160584,0.7995688544583197,3.359740090009062,train,282789443_591851892163130_8357181051227504676_n_jpg.rf.59533ad481bf33dfb0eb4cab98fadc59.jpg,2,0,129,0,387,0
88162.0,1.0682926829268293,0.5815799802758088,9.838631977689843,train,282789443_591851892163130_8357181051227504676_n_jpg.rf.59533ad481bf33dfb0eb4cab98fadc59.jpg,3,0,202,139,674,438
76457.0,0.8591549295774648,0.8874251358001765,2.760331116137081,train,282789443_591851892163130_8357181051227504676_n_jpg.rf.5d616c9aca367373eaefa4d6b3f56365.jpg,0,0,160,117,472,390
96674.5,1.3152866242038217,0.8981864298124181,3.2232110662449807,train,282789443_591851892163130_8357181051227504676_n_jpg.rf.6f2e4db564bc4ff9927f2c2df2ae5bce.jpg,0,0,199,134,612,420
297.0,3.3846153846153846,0.8986384266263238,2.840925576322574,train,282789443_591851892163130_8357181051227504676_n_jpg.rf.6f98854582d1bdc1063c0e648a1b05d8.jpg,0,0,89,250,265,737
40867.5,0.9423076923076923,0.44449459710794365,7.650521472590895,train,282789443_591851892163130_8357181051227504676_n_jpg.rf.6f98854582d1bdc1063c0e648a1b05d8.jpg,1,0,297,180,891,515
14824.5,1.6730769230769231,0.9487376403955073,1.8541943848068727,train,282789443_591851892163130_8357181051227504676_n_jpg.rf.6f98854582d1bdc1063c0e648a1b05d8.jpg,2,0,91,50,265,168
56177.5,0.9799426934097422,0.6808651177447309,3.2650105100749354,train,282789443_591851892163130_8357181051227504676_n_jpg.rf.6f98854582d1bdc1063c0e648a1b05d8.jpg,3,0,150,133,492,402
135351.0,0.8725701943844493,0.8655650272105798,3.709235881231865,train,282789443_591851892163130_8357181051227504676_n_jpg.rf.732d4839344c64d5f4c45ea03e9a024c.jpg,0,0,236,99,673,294
59306.5,1.8504672897196262,0.7779738167698604,6.07429155966982,train,282789443_591851892163130_8357181051227504676_n_jpg.rf.732d4839344c64d5f4c45ea03e9a024c.jpg,2,0,198,323,594,956
22624.0,1.3314917127071824,0.6568533519147577,2.778580034596849,train,282789443_591851892163130_8357181051227504676_n_jpg.rf.732d4839344c64d5f4c45ea03e9a024c.jpg,3,0,142,202,383,598
129051.5,0.7866666666666666,0.8850419026979577,2.9948803794984693,train,282789443_591851892163130_8357181051227504676_n_jpg.rf.799f8df5f434bda27f75848cac4f2638.jpg,0,0,194,121,571,352
75699.0,0.8126721763085399,0.8843961025305512,2.762300789490466,train,282789443_591851892163130_8357181051227504676_n_jpg.rf.86868f5c58272681742b3dc1bee7a38e.jpg,0,0,156,113,476,377
127818.5,0.9880668257756563,0.8644650121568932,2.650826339154406,train,282789443_591851892163130_8357181051227504676_n_jpg.rf.b6b1b924533e122c437daebc56878743.jpg,0,0,221,125,679,363
