image,class_id,class_name,confidence,x1,y1,x2,y2
bad_weld_vid176_jpeg_jpg.rf.6c00366f584c16610fcbff5fbdc12c21.jpg,3,Spatter,0.41589269042015076,541,250,551,261
bad_weld_vid176_jpeg_jpg.rf.6c00366f584c16610fcbff5fbdc12c21.jpg,0,Excess Reinforcement,0.41265299916267395,305,354,375,406
bad_weld_vid176_jpeg_jpg.rf.6c00366f584c16610fcbff5fbdc12c21.jpg,2,Pore,0.3480127453804016,296,341,346,384
bad_weld_vid176_jpeg_jpg.rf.6c00366f584c16610fcbff5fbdc12c21.jpg,2,Pore,0.3479361832141876,414,275,427,288
bad_weld_vid176_jpeg_jpg.rf.8857d6fa47250041ed7432d1e38d9310.jpg,0,Excess Reinforcement,0.8663468956947327,249,331,316,382
bad_weld_vid176_jpeg_jpg.rf.8857d6fa47250041ed7432d1e38d9310.jpg,2,Pore,0.8564765453338623,147,380,191,414
bad_weld_vid176_jpeg_jpg.rf.8857d6fa47250041ed7432d1e38d9310.jpg,2,Pore,0.8504185080528259,285,276,336,315
bad_weld_vid176_jpeg_jpg.rf.8857d6fa47250041ed7432d1e38d9310.jpg,0,Excess Reinforcement,0.8156294822692871,159,300,257,372
bad_weld_vid176_jpeg_jpg.rf.8857d6fa47250041ed7432d1e38d9310.jpg,0,Excess Reinforcement,0.8109836578369141,250,253,326,306
bad_weld_vid176_jpeg_jpg.rf.8857d6fa47250041ed7432d1e38d9310.jpg,2,Pore,0.7189969420433044,200,365,216,381
bad_weld_vid176_jpeg_jpg.rf.8857d6fa47250041ed7432d1e38d9310.jpg,3,Spatter,0.5861597657203674,199,227,217,240
bad_weld_vid176_jpeg_jpg.rf.8857d6fa47250041ed7432d1e38d9310.jpg,3,Spatter,0.5609437227249146,95,349,103,358
bad_weld_vid176_jpeg_jpg.rf.8857d6fa47250041ed7432d1e38d9310.jpg,3,Spatter,0.5496914386749268,116,342,126,352
bad_weld_vid176_jpeg_jpg.rf.8857d6fa47250041ed7432d1e38d9310.jpg,2,Pore,0.5414304137229919,246,335,257,346
bad_weld_vid176_jpeg_jpg.rf.8857d6fa47250041ed7432d1e38d9310.jpg,0,Excess Reinforcement,0.5334786772727966,270,313,282,334
bad_weld_vid176_jpeg_jpg.rf.8857d6fa47250041ed7432d1e38d9310.jpg,2,Pore,0.5021140575408936,230,346,241,359
bad_weld_vid176_jpeg_jpg.rf.8857d6fa47250041ed7432d1e38d9310.jpg,3,Spatter,0.4683195948600769,76,383,86,396
bad_weld_vid176_jpeg_jpg.rf.8857d6fa47250041ed7432d1e38d9310.jpg,2,Pore,0.46409210562705994,203,364,219,383
bad_weld_vid176_jpeg_jpg.rf.8857d6fa47250041ed7432d1e38d9310.jpg,2,Pore,0.44954490661621094,234,347,245,360
bad_weld_vid176_jpeg_jpg.rf.8857d6fa47250041ed7432d1e38d9310.jpg,2,Pore,0.3737204372882843,231,346,243,360
bad_weld_vid176_jpeg_jpg.rf.8857d6fa47250041ed7432d1e38d9310.jpg,0,Excess Reinforcement,0.32403749227523804,270,310,286,334
bad_weld_vid176_jpeg_jpg.rf.8857d6fa47250041ed7432d1e38d9310.jpg,3,Spatter,0.26839718222618103,74,382,84,396
bad_weld_vid176_jpeg_jpg.rf.b563e3c1b450064b9538a8237db9cd0b.jpg,2,Pore,0.8294039964675903,325,239,468,391
bad_weld_vid176_jpeg_jpg.rf.b563e3c1b450064b9538a8237db9cd0b.jpg,3,Spatter,0.3462437391281128,533,282,543,293
bad_weld_vid176_jpeg_jpg.rf.bab76ae09d4411882a5514a5954d7bec.jpg,2,Pore,0.6973002552986145,290,248,435,397
bad_weld_vid176_jpeg_jpg.rf.bab76ae09d4411882a5514a5954d7bec.jpg,0,Excess Reinforcement,0.6278393268585205,309,286,362,333
bad_weld_vid176_jpeg_jpg.rf.bab76ae09d4411882a5514a5954d7bec.jpg,2,Pore,0.5201074481010437,289,346,333,384
bad_weld_vid176_jpeg_jpg.rf.bab76ae09d4411882a5514a5954d7bec.jpg,0,Excess Reinforcement,0.5015837550163269,302,355,367,404
bad_weld_vid176_jpeg_jpg.rf.bab76ae09d4411882a5514a5954d7bec.jpg,0,Excess Reinforcement,0.41713640093803406,334,324,349,351
bad_weld_vid176_jpeg_jpg.rf.bab76ae09d4411882a5514a5954d7bec.jpg,2,Pore,0.35013070702552795,375,303,384,315
bad_weld_vid176_jpeg_jpg.rf.bab76ae09d4411882a5514a5954d7bec.jpg,3,Spatter,0.3119467496871948,502,294,510,303
bad_weld_vid176_jpeg_jpg.rf.bab76ae09d4411882a5514a5954d7bec.jpg,0,Excess Reinforcement,0.2811003029346466,361,289,446,359
bad_weld_vid176_jpeg_jpg.rf.bab76ae09d4411882a5514a5954d7bec.jpg,2,Pore,0.2628214359283447,419,245,460,280
bad_weld_vid176_jpeg_jpg.rf.e8970457c617e782eda43f93c5f83232.jpg,2,Pore,0.8546046018600464,276,266,415,416
bad_weld_vid176_jpeg_jpg.rf.e8970457c617e782eda43f93c5f83232.jpg,0,Excess Reinforcement,0.3394663333892822,344,301,437,380
bad_weld_vid176_jpeg_jpg.rf.e8970457c617e782eda43f93c5f83232.jpg,1,Crack,0.32456424832344055,0,589,99,639
bad_weld_vid198_jpeg_jpg.rf.1411425364c73329697ac6c480deca01.jpg,2,Pore,0.9210641980171204,254,185,403,334
bad_weld_vid198_jpeg_jpg.rf.1411425364c73329697ac6c480deca01.jpg,0,Excess Reinforcement,0.8547576665878296,393,217,441,267
bad_weld_vid198_jpeg_jpg.rf.1411425364c73329697ac6c480deca01.jpg,0,Excess Reinforcement,0.8246471881866455,258,139,334,194
bad_weld_vid198_jpeg_jpg.rf.1411425364c73329697ac6c480deca01.jpg,0,Excess Reinforcement,0.8137592673301697,340,180,362,210
bad_weld_vid198_jpeg_jpg.rf.1411425364c73329697ac6c480deca01.jpg,2,Pore,0.8006042242050171,417,260,433,292
bad_weld_vid198_jpeg_jpg.rf.1411425364c73329697ac6c480deca01.jpg,3,Spatter,0.7369710206985474,365,115,374,126
bad_weld_vid198_jpeg_jpg.rf.1411425364c73329697ac6c480deca01.jpg,3,Spatter,0.7336894869804382,495,259,505,270
bad_weld_vid198_jpeg_jpg.rf.1411425364c73329697ac6c480deca01.jpg,3,Spatter,0.7220609784126282,540,283,554,305
bad_weld_vid198_jpeg_jpg.rf.1411425364c73329697ac6c480deca01.jpg,3,Spatter,0.5864006876945496,328,120,339,132
bad_weld_vid198_jpeg_jpg.rf.1411425364c73329697ac6c480deca01.jpg,3,Spatter,0.4476638436317444,350,60,358,71
bad_weld_vid198_jpeg_jpg.rf.1411425364c73329697ac6c480deca01.jpg,3,Spatter,0.3952031135559082,471,317,478,326
bad_weld_vid198_jpeg_jpg.rf.1411425364c73329697ac6c480deca01.jpg,0,Excess Reinforcement,0.3834545314311981,369,184,383,201
bad_weld_vid198_jpeg_jpg.rf.1411425364c73329697ac6c480deca01.jpg,3,Spatter,0.37959206104278564,461,167,471,178
bad_weld_vid198_jpeg_jpg.rf.1411425364c73329697ac6c480deca01.jpg,3,Spatter,0.3007393181324005,400,153,406,164
bad_weld_vid198_jpeg_jpg.rf.1411425364c73329697ac6c480deca01.jpg,3,Spatter,0.2661583125591278,538,282,552,303
bad_weld_vid198_jpeg_jpg.rf.427d5ce90f26fc95200ee36b83c708d1.jpg,2,Pore,0.9277835488319397,271,280,424,437
bad_weld_vid198_jpeg_jpg.rf.427d5ce90f26fc95200ee36b83c708d1.jpg,0,Excess Reinforcement,0.8948969841003418,407,348,461,400
bad_weld_vid198_jpeg_jpg.rf.427d5ce90f26fc95200ee36b83c708d1.jpg,2,Pore,0.8540218472480774,436,324,450,356
bad_weld_vid198_jpeg_jpg.rf.427d5ce90f26fc95200ee36b83c708d1.jpg,0,Excess Reinforcement,0.845805287361145,269,430,347,483
bad_weld_vid198_jpeg_jpg.rf.427d5ce90f26fc95200ee36b83c708d1.jpg,0,Excess Reinforcement,0.8280488848686218,353,413,373,444
bad_weld_vid198_jpeg_jpg.rf.427d5ce90f26fc95200ee36b83c708d1.jpg,3,Spatter,0.6814506649971008,562,306,574,323
bad_weld_vid198_jpeg_jpg.rf.427d5ce90f26fc95200ee36b83c708d1.jpg,3,Spatter,0.6355367302894592,374,493,382,503
bad_weld_vid198_jpeg_jpg.rf.427d5ce90f26fc95200ee36b83c708d1.jpg,3,Spatter,0.5960165858268738,513,342,524,353
bad_weld_vid198_jpeg_jpg.rf.427d5ce90f26fc95200ee36b83c708d1.jpg,3,Spatter,0.5081549286842346,337,488,347,500
bad_weld_vid198_jpeg_jpg.rf.427d5ce90f26fc95200ee36b83c708d1.jpg,3,Spatter,0.48092028498649597,471,437,482,448
bad_weld_vid198_jpeg_jpg.rf.427d5ce90f26fc95200ee36b83c708d1.jpg,3,Spatter,0.32201674580574036,339,487,349,499
bad_weld_vid198_jpeg_jpg.rf.427d5ce90f26fc95200ee36b83c708d1.jpg,3,Spatter,0.2779078781604767,248,469,258,478
bad_weld_vid198_jpeg_jpg.rf.427d5ce90f26fc95200ee36b83c708d1.jpg,3,Spatter,0.26978418231010437,371,457,379,466
bad_weld_vid198_jpeg_jpg.rf.e2de48be94747a6a395317a6d41b3ef9.jpg,2,Pore,0.9419760704040527,315,308,456,456
bad_weld_vid198_jpeg_jpg.rf.e2de48be94747a6a395317a6d41b3ef9.jpg,0,Excess Reinforcement,0.9279429316520691,451,381,499,434
bad_weld_vid198_jpeg_jpg.rf.e2de48be94747a6a395317a6d41b3ef9.jpg,0,Excess Reinforcement,0.8989264369010925,316,452,394,508
bad_weld_vid198_jpeg_jpg.rf.e2de48be94747a6a395317a6d41b3ef9.jpg,0,Excess Reinforcement,0.8487685322761536,397,439,420,470
bad_weld_vid198_jpeg_jpg.rf.e2de48be94747a6a395317a6d41b3ef9.jpg,2,Pore,0.8198481202125549,471,356,489,391
bad_weld_vid198_jpeg_jpg.rf.e2de48be94747a6a395317a6d41b3ef9.jpg,3,Spatter,0.7892870306968689,594,348,607,369
bad_weld_vid198_jpeg_jpg.rf.e2de48be94747a6a395317a6d41b3ef9.jpg,3,Spatter,0.7007151246070862,550,382,562,394
bad_weld_vid198_jpeg_jpg.rf.e2de48be94747a6a395317a6d41b3ef9.jpg,3,Spatter,0.35646340250968933,464,484,470,494
bad_weld_vid198_jpeg_jpg.rf.e2de48be94747a6a395317a6d41b3ef9.jpg,3,Spatter,0.29947414994239807,426,523,434,533
bad_weld_vid198_jpeg_jpg.rf.e2de48be94747a6a395317a6d41b3ef9.jpg,3,Spatter,0.26631638407707214,519,473,529,484
bad_weld_vid276_jpeg_jpg.rf.426c0bfd7c754121111579f0e65b8491.jpg,2,Pore,0.852470338344574,247,366,327,418
bad_weld_vid276_jpeg_jpg.rf.426c0bfd7c754121111579f0e65b8491.jpg,2,Pore,0.8318161368370056,331,420,358,443
bad_weld_vid276_jpeg_jpg.rf.c44a17866b4b764a190cdfe4d8eedb8a.jpg,2,Pore,0.9001151919364929,351,363,379,385
bad_weld_vid276_jpeg_jpg.rf.c44a17866b4b764a190cdfe4d8eedb8a.jpg,2,Pore,0.8754550218582153,265,322,345,366
bad_weld_vid276_jpeg_jpg.rf.fce64b84754bf915865977b9dbabbc69.jpg,2,Pore,0.857857346534729,251,391,278,415
bad_weld_vid276_jpeg_jpg.rf.fce64b84754bf915865977b9dbabbc69.jpg,2,Pore,0.8375146389007568,285,345,365,396
bad_weld_vid276_jpeg_jpg.rf.fce64b84754bf915865977b9dbabbc69.jpg,3,Spatter,0.3234654366970062,595,535,616,572
bad_weld_vid277_jpeg_jpg.rf.3660f50ed8118308c9982348df5eb0d8.jpg,2,Pore,0.9210055470466614,357,203,386,225
bad_weld_vid277_jpeg_jpg.rf.3660f50ed8118308c9982348df5eb0d8.jpg,2,Pore,0.8499531745910645,394,184,436,215
bad_weld_vid277_jpeg_jpg.rf.3660f50ed8118308c9982348df5eb0d8.jpg,2,Pore,0.8142886757850647,303,166,384,204
bad_weld_vid277_jpeg_jpg.rf.3660f50ed8118308c9982348df5eb0d8.jpg,3,Spatter,0.7802314162254333,356,288,369,304
bad_weld_vid277_jpeg_jpg.rf.3660f50ed8118308c9982348df5eb0d8.jpg,0,Excess Reinforcement,0.7596046328544617,401,157,456,212
bad_weld_vid277_jpeg_jpg.rf.3660f50ed8118308c9982348df5eb0d8.jpg,3,Spatter,0.6824460625648499,336,132,392,149
bad_weld_vid277_jpeg_jpg.rf.3660f50ed8118308c9982348df5eb0d8.jpg,3,Spatter,0.6190162897109985,315,140,342,153
bad_weld_vid277_jpeg_jpg.rf.3660f50ed8118308c9982348df5eb0d8.jpg,0,Excess Reinforcement,0.5998926162719727,400,171,451,212
bad_weld_vid277_jpeg_jpg.rf.3660f50ed8118308c9982348df5eb0d8.jpg,0,Excess Reinforcement,0.561799943447113,305,201,341,229
bad_weld_vid277_jpeg_jpg.rf.3660f50ed8118308c9982348df5eb0d8.jpg,2,Pore,0.5265165567398071,321,216,338,231
bad_weld_vid277_jpeg_jpg.rf.3660f50ed8118308c9982348df5eb0d8.jpg,3,Spatter,0.5186871290206909,390,256,403,275
bad_weld_vid277_jpeg_jpg.rf.3660f50ed8118308c9982348df5eb0d8.jpg,3,Spatter,0.34596410393714905,317,278,327,290
bad_weld_vid277_jpeg_jpg.rf.7ccc24f3b6e9d9834a71d3bf4e6a239b.jpg,2,Pore,0.8722877502441406,373,388,402,410
bad_weld_vid277_jpeg_jpg.rf.7ccc24f3b6e9d9834a71d3bf4e6a239b.jpg,2,Pore,0.7636839151382446,413,395,455,420
bad_weld_vid277_jpeg_jpg.rf.7ccc24f3b6e9d9834a71d3bf4e6a239b.jpg,0,Excess Reinforcement,0.7528898119926453,414,398,475,449
bad_weld_vid277_jpeg_jpg.rf.7ccc24f3b6e9d9834a71d3bf4e6a239b.jpg,3,Spatter,0.7064351439476013,329,325,338,334
bad_weld_vid277_jpeg_jpg.rf.7ccc24f3b6e9d9834a71d3bf4e6a239b.jpg,2,Pore,0.6892486810684204,316,406,399,443
bad_weld_vid277_jpeg_jpg.rf.7ccc24f3b6e9d9834a71d3bf4e6a239b.jpg,3,Spatter,0.6846027374267578,368,308,382,324
bad_weld_vid277_jpeg_jpg.rf.7ccc24f3b6e9d9834a71d3bf4e6a239b.jpg,3,Spatter,0.6612160205841064,401,334,415,354
bad_weld_vid277_jpeg_jpg.rf.7ccc24f3b6e9d9834a71d3bf4e6a239b.jpg,0,Excess Reinforcement,0.6509453654289246,319,383,358,414
bad_weld_vid277_jpeg_jpg.rf.7ccc24f3b6e9d9834a71d3bf4e6a239b.jpg,2,Pore,0.6430287957191467,416,396,452,416
bad_weld_vid277_jpeg_jpg.rf.7ccc24f3b6e9d9834a71d3bf4e6a239b.jpg,3,Spatter,0.6195611953735352,353,462,413,477
bad_weld_vid277_jpeg_jpg.rf.7ccc24f3b6e9d9834a71d3bf4e6a239b.jpg,0,Excess Reinforcement,0.5040903687477112,315,387,365,418
bad_weld_vid277_jpeg_jpg.rf.7ccc24f3b6e9d9834a71d3bf4e6a239b.jpg,3,Spatter,0.40238624811172485,335,460,359,471
bad_weld_vid277_jpeg_jpg.rf.7ccc24f3b6e9d9834a71d3bf4e6a239b.jpg,0,Excess Reinforcement,0.3908658027648926,371,388,405,412
bad_weld_vid277_jpeg_jpg.rf.7ccc24f3b6e9d9834a71d3bf4e6a239b.jpg,2,Pore,0.38784828782081604,360,387,371,405
bad_weld_vid277_jpeg_jpg.rf.7ccc24f3b6e9d9834a71d3bf4e6a239b.jpg,0,Excess Reinforcement,0.3667929172515869,372,389,408,418
bad_weld_vid277_jpeg_jpg.rf.7ccc24f3b6e9d9834a71d3bf4e6a239b.jpg,0,Excess Reinforcement,0.31741341948509216,326,377,344,401
bad_weld_vid277_jpeg_jpg.rf.7ccc24f3b6e9d9834a71d3bf4e6a239b.jpg,0,Excess Reinforcement,0.30278000235557556,321,379,354,411
bad_weld_vid277_jpeg_jpg.rf.7ccc24f3b6e9d9834a71d3bf4e6a239b.jpg,3,Spatter,0.27843621373176575,364,464,417,477
bad_weld_vid277_jpeg_jpg.rf.7ccc24f3b6e9d9834a71d3bf4e6a239b.jpg,0,Excess Reinforcement,0.275828093290329,327,377,349,401
bad_weld_vid277_jpeg_jpg.rf.7ccc24f3b6e9d9834a71d3bf4e6a239b.jpg,3,Spatter,0.2648547291755676,374,281,388,296
bad_weld_vid277_jpeg_jpg.rf.7ccc24f3b6e9d9834a71d3bf4e6a239b.jpg,0,Excess Reinforcement,0.2555224299430847,323,379,350,406
bad_weld_vid277_jpeg_jpg.rf.f173eff2fcc959edbfed3a80cafba6a5.jpg,2,Pore,0.8733218312263489,417,218,454,247
bad_weld_vid277_jpeg_jpg.rf.f173eff2fcc959edbfed3a80cafba6a5.jpg,2,Pore,0.81402987241745,378,231,404,253
bad_weld_vid277_jpeg_jpg.rf.f173eff2fcc959edbfed3a80cafba6a5.jpg,0,Excess Reinforcement,0.7571905851364136,418,188,475,244
bad_weld_vid277_jpeg_jpg.rf.f173eff2fcc959edbfed3a80cafba6a5.jpg,3,Spatter,0.7247108817100525,347,160,403,176
bad_weld_vid277_jpeg_jpg.rf.f173eff2fcc959edbfed3a80cafba6a5.jpg,2,Pore,0.6660588383674622,320,196,401,234
bad_weld_vid277_jpeg_jpg.rf.f173eff2fcc959edbfed3a80cafba6a5.jpg,0,Excess Reinforcement,0.5552968978881836,418,207,465,244
bad_weld_vid277_jpeg_jpg.rf.f173eff2fcc959edbfed3a80cafba6a5.jpg,3,Spatter,0.5508904457092285,332,168,351,177
bad_weld_vid277_jpeg_jpg.rf.f173eff2fcc959edbfed3a80cafba6a5.jpg,3,Spatter,0.5451669096946716,413,285,428,307
bad_weld_vid277_jpeg_jpg.rf.f173eff2fcc959edbfed3a80cafba6a5.jpg,0,Excess Reinforcement,0.5297337174415588,324,225,364,254
bad_weld_vid277_jpeg_jpg.rf.f173eff2fcc959edbfed3a80cafba6a5.jpg,3,Spatter,0.5113343596458435,334,167,357,176
bad_weld_vid277_jpeg_jpg.rf.f173eff2fcc959edbfed3a80cafba6a5.jpg,3,Spatter,0.49720028042793274,384,315,396,332
bad_weld_vid277_jpeg_jpg.rf.f173eff2fcc959edbfed3a80cafba6a5.jpg,3,Spatter,0.4172643721103668,355,159,410,174
bad_weld_vid277_jpeg_jpg.rf.f173eff2fcc959edbfed3a80cafba6a5.jpg,0,Excess Reinforcement,0.40025877952575684,370,224,410,255
bad_weld_vid277_jpeg_jpg.rf.f173eff2fcc959edbfed3a80cafba6a5.jpg,3,Spatter,0.30938076972961426,368,159,414,172
bad_weld_vid277_jpeg_jpg.rf.f173eff2fcc959edbfed3a80cafba6a5.jpg,0,Excess Reinforcement,0.29648298025131226,328,230,360,258
bad_weld_vid320_jpeg_jpg.rf.5bf5bd26b4f54619b026cec74dd15f86.jpg,2,Pore,0.4187227487564087,500,471,601,586
bad_weld_vid327_jpeg_jpg.rf.0b45357aa2eb9d8fa12e623bdd864b40.jpg,1,Crack,0.8994647860527039,263,397,280,449
bad_weld_vid327_jpeg_jpg.rf.0b45357aa2eb9d8fa12e623bdd864b40.jpg,0,Excess Reinforcement,0.8861631155014038,405,435,510,485
bad_weld_vid327_jpeg_jpg.rf.0b45357aa2eb9d8fa12e623bdd864b40.jpg,1,Crack,0.8166163563728333,384,436,399,457
bad_weld_vid327_jpeg_jpg.rf.0b45357aa2eb9d8fa12e623bdd864b40.jpg,3,Spatter,0.7677048444747925,380,582,400,616
bad_weld_vid327_jpeg_jpg.rf.0b45357aa2eb9d8fa12e623bdd864b40.jpg,3,Spatter,0.7171515822410583,330,517,349,532
bad_weld_vid327_jpeg_jpg.rf.0b45357aa2eb9d8fa12e623bdd864b40.jpg,0,Excess Reinforcement,0.6946263313293457,22,398,70,435
bad_weld_vid327_jpeg_jpg.rf.0b45357aa2eb9d8fa12e623bdd864b40.jpg,1,Crack,0.6246130466461182,193,394,207,416
bad_weld_vid327_jpeg_jpg.rf.0b45357aa2eb9d8fa12e623bdd864b40.jpg,3,Spatter,0.5001382231712341,294,582,308,594
bad_weld_vid327_jpeg_jpg.rf.0b45357aa2eb9d8fa12e623bdd864b40.jpg,3,Spatter,0.4334176480770111,321,627,339,639
bad_weld_vid327_jpeg_jpg.rf.0b45357aa2eb9d8fa12e623bdd864b40.jpg,3,Spatter,0.39825689792633057,377,586,398,615
bad_weld_vid327_jpeg_jpg.rf.1265fad56b21905dafe48151a7c6954f.jpg,1,Crack,0.9633082747459412,271,396,289,450
bad_weld_vid327_jpeg_jpg.rf.1265fad56b21905dafe48151a7c6954f.jpg,0,Excess Reinforcement,0.8732893466949463,410,433,518,482
bad_weld_vid327_jpeg_jpg.rf.1265fad56b21905dafe48151a7c6954f.jpg,1,Crack,0.8341665267944336,394,435,407,454
bad_weld_vid327_jpeg_jpg.rf.1265fad56b21905dafe48151a7c6954f.jpg,3,Spatter,0.7817940711975098,392,580,412,614
bad_weld_vid327_jpeg_jpg.rf.1265fad56b21905dafe48151a7c6954f.jpg,3,Spatter,0.7642034888267517,339,514,360,532
bad_weld_vid327_jpeg_jpg.rf.1265fad56b21905dafe48151a7c6954f.jpg,0,Excess Reinforcement,0.6747391223907471,30,398,77,434
bad_weld_vid327_jpeg_jpg.rf.1265fad56b21905dafe48151a7c6954f.jpg,1,Crack,0.6526615023612976,197,391,215,417
bad_weld_vid327_jpeg_jpg.rf.1265fad56b21905dafe48151a7c6954f.jpg,3,Spatter,0.5572829246520996,336,627,350,640
bad_weld_vid327_jpeg_jpg.rf.1265fad56b21905dafe48151a7c6954f.jpg,0,Excess Reinforcement,0.5356238484382629,0,389,20,421
bad_weld_vid327_jpeg_jpg.rf.1265fad56b21905dafe48151a7c6954f.jpg,3,Spatter,0.42923152446746826,276,563,291,580
bad_weld_vid327_jpeg_jpg.rf.1265fad56b21905dafe48151a7c6954f.jpg,1,Crack,0.260894238948822,193,389,212,414
bad_weld_vid327_jpeg_jpg.rf.2d0f7cf59addc5e22099ff6fb38b117b.jpg,1,Crack,0.8592213988304138,391,392,412,444
bad_weld_vid327_jpeg_jpg.rf.2d0f7cf59addc5e22099ff6fb38b117b.jpg,0,Excess Reinforcement,0.8566356301307678,167,432,272,482
bad_weld_vid327_jpeg_jpg.rf.2d0f7cf59addc5e22099ff6fb38b117b.jpg,1,Crack,0.8475301265716553,277,434,288,451
bad_weld_vid327_jpeg_jpg.rf.2d0f7cf59addc5e22099ff6fb38b117b.jpg,0,Excess Reinforcement,0.8075017929077148,599,389,639,425
bad_weld_vid327_jpeg_jpg.rf.2d0f7cf59addc5e22099ff6fb38b117b.jpg,3,Spatter,0.7722751498222351,287,579,305,612
bad_weld_vid327_jpeg_jpg.rf.2d0f7cf59addc5e22099ff6fb38b117b.jpg,3,Spatter,0.7141821980476379,331,513,350,528
bad_weld_vid327_jpeg_jpg.rf.2d0f7cf59addc5e22099ff6fb38b117b.jpg,3,Spatter,0.7077546119689941,406,562,418,574
bad_weld_vid327_jpeg_jpg.rf.2d0f7cf59addc5e22099ff6fb38b117b.jpg,1,Crack,0.5535000562667847,463,384,477,408
bad_weld_vid327_jpeg_jpg.rf.2d0f7cf59addc5e22099ff6fb38b117b.jpg,1,Crack,0.40596333146095276,465,383,479,406
bad_weld_vid368_jpeg_jpg.rf.504492f891bfb58bc2a81ca2ff1ddfab.jpg,1,Crack,0.9212167263031006,325,94,339,144
bad_weld_vid368_jpeg_jpg.rf.504492f891bfb58bc2a81ca2ff1ddfab.jpg,3,Spatter,0.7677500247955322,77,151,89,166
bad_weld_vid368_jpeg_jpg.rf.504492f891bfb58bc2a81ca2ff1ddfab.jpg,3,Spatter,0.7087669372558594,430,88,449,108
bad_weld_vid368_jpeg_jpg.rf.504492f891bfb58bc2a81ca2ff1ddfab.jpg,3,Spatter,0.6864745616912842,323,290,338,301
bad_weld_vid368_jpeg_jpg.rf.504492f891bfb58bc2a81ca2ff1ddfab.jpg,3,Spatter,0.6660923361778259,552,176,563,191
bad_weld_vid368_jpeg_jpg.rf.504492f891bfb58bc2a81ca2ff1ddfab.jpg,3,Spatter,0.2793019711971283,428,90,445,110
bad_weld_vid368_jpeg_jpg.rf.518ae45c6a35bb524847c996b2b598ea.jpg,3,Spatter,0.7663129568099976,557,159,569,174
bad_weld_vid368_jpeg_jpg.rf.518ae45c6a35bb524847c996b2b598ea.jpg,3,Spatter,0.7489214539527893,314,324,327,336
bad_weld_vid368_jpeg_jpg.rf.518ae45c6a35bb524847c996b2b598ea.jpg,1,Crack,0.748528003692627,307,131,319,185
bad_weld_vid368_jpeg_jpg.rf.518ae45c6a35bb524847c996b2b598ea.jpg,3,Spatter,0.7397880554199219,86,237,96,251
bad_weld_vid368_jpeg_jpg.rf.518ae45c6a35bb524847c996b2b598ea.jpg,3,Spatter,0.6344351172447205,199,137,216,156
bad_weld_vid368_jpeg_jpg.rf.518ae45c6a35bb524847c996b2b598ea.jpg,3,Spatter,0.39868825674057007,121,223,133,232
bad_weld_vid368_jpeg_jpg.rf.518ae45c6a35bb524847c996b2b598ea.jpg,3,Spatter,0.34493130445480347,123,222,135,231
bad_weld_vid368_jpeg_jpg.rf.ef5c2e199c1cfd6a11c3333bb364e486.jpg,3,Spatter,0.8240035772323608,599,452,611,466
bad_weld_vid368_jpeg_jpg.rf.ef5c2e199c1cfd6a11c3333bb364e486.jpg,3,Spatter,0.7897740006446838,340,293,354,307
bad_weld_vid368_jpeg_jpg.rf.ef5c2e199c1cfd6a11c3333bb364e486.jpg,1,Crack,0.7895445227622986,346,453,363,501
bad_weld_vid368_jpeg_jpg.rf.ef5c2e199c1cfd6a11c3333bb364e486.jpg,3,Spatter,0.7419278621673584,240,476,263,499
bad_weld_vid368_jpeg_jpg.rf.ef5c2e199c1cfd6a11c3333bb364e486.jpg,3,Spatter,0.7298136353492737,120,386,130,401
bad_weld_vid372_jpeg_jpg.rf.285e1a6fe7b1595eb3c68342cb61946a.jpg,1,Crack,0.7441724538803101,26,273,503,388
bad_weld_vid372_jpeg_jpg.rf.5dc8a338f3be20f35ca1357a0600260e.jpg,1,Crack,0.7324408292770386,26,347,503,380
bad_weld_vid372_jpeg_jpg.rf.af351404e91df7ff6095060dfd5c4322.jpg,1,Crack,0.7847990989685059,24,276,503,341
bad_weld_vid446_jpeg_jpg.rf.1ddcb01a66ebfe91e63ac14701b10c0f.jpg,0,Excess Reinforcement,0.8943782448768616,284,276,310,308
bad_weld_vid446_jpeg_jpg.rf.bf4ba472b854be404ba0e985380a398b.jpg,0,Excess Reinforcement,0.8245028853416443,310,335,337,367
bad_weld_vid446_jpeg_jpg.rf.ebd408df1a31e369a62852250d41f5dc.jpg,0,Excess Reinforcement,0.8793310523033142,310,334,338,365
bad_weld_vid472_jpeg_jpg.rf.e2001a62484fb8346f87b456362a2d93.jpg,0,Excess Reinforcement,0.9308673739433289,60,329,131,363
bad_weld_vid472_jpeg_jpg.rf.e2001a62484fb8346f87b456362a2d93.jpg,2,Pore,0.7876123785972595,210,330,301,356
bad_weld_vid472_jpeg_jpg.rf.e2001a62484fb8346f87b456362a2d93.jpg,0,Excess Reinforcement,0.7755758166313171,233,305,287,333
bad_weld_vid472_jpeg_jpg.rf.e2001a62484fb8346f87b456362a2d93.jpg,0,Excess Reinforcement,0.7619264721870422,463,245,542,290
bad_weld_vid472_jpeg_jpg.rf.e2001a62484fb8346f87b456362a2d93.jpg,2,Pore,0.7392400503158569,448,290,478,316
bad_weld_vid472_jpeg_jpg.rf.e2001a62484fb8346f87b456362a2d93.jpg,0,Excess Reinforcement,0.7222852110862732,133,322,186,347
bad_weld_vid472_jpeg_jpg.rf.e2001a62484fb8346f87b456362a2d93.jpg,2,Pore,0.6878204941749573,355,294,431,329
